movie_row_index,probability,movie_title
5038,0.3333,Distant (Uzak) (2002)
6731,0.3333,License to Wed (2007)
3849,0.3333,Business of Strangers, The (2001)
6736,0.3333,I Now Pronounce You Chuck and Larry (2007)
7914,0.3333,Carnage (2011)
547,0.3333,My Favorite Season (1993)
272,0.3333,Roommates (1995)
3839,0.3333,Lord of the Flies (1990)
1172,0.3333,Gridlock'd (1997)
1174,0.3333,Prisoner of the Mountains (Kavkazsky plennik) (1996)
2280,0.3333,Queens Logic (1991)
3830,0.3333,Funeral in Berlin (1966)
3828,0.3333,That Obscure Object of Desire (Cet obscur objet du désir) (1977)
1133,0.3333,Tin Men (1987)
6369,0.3333,Tony Takitani (2004)
335,0.3333,Paper, The (1994)
1128,0.3333,My Fellow Americans (1996)
333,0.3333,Mrs. Parker and the Vicious Circle (1994)
1031,0.3333,Cyrano de Bergerac (1990)
2342,0.3333,Children of Paradise (Les enfants du paradis) (1945)
876,0.3333,Old Man and the Sea, The (1958)
1044,0.3333,Some Kind of Wonderful (1987)
324,0.3333,I Love Trouble (1994)
323,0.3333,Higher Learning (1995)
6679,0.3333,Tristana (1970)
2341,0.3333,Year of Living Dangerously, The (1982)
319,0.3333,Cobb (1994)
317,0.3333,Crooklyn (1994)
1056,0.3333,Man Who Would Be King, The (1975)
2331,0.3333,Sanjuro (Tsubaki Sanjûrô) (1962)
3049,0.3333,Interiors (1978)
3055,0.3333,Girl on the Bridge, The (Fille sur le pont, La) (1999)
8008,0.3333,Civil War, The (1990)
1088,0.3333,Cape Fear (1962)
308,0.3333,Baby-Sitters Club, The (1995)
1096,0.3333,Albino Alligator (1996)
305,0.3333,War, The (1994)
5007,0.3333,Adam's Rib (1949)
2307,0.3333,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)
301,0.3333,Walking Dead, The (1995)
2630,0.3333,Single White Female (1992)
3869,0.3333,Jimmy Neutron: Boy Genius (2001)
878,0.3333,Madame Butterfly (1995)
8259,0.3333,Movie 43 (2013)
874,0.3333,Great Race, The (1965)
4083,0.3333,Wild Orchid (1990)
509,0.3333,Little Big League (1994)
636,0.3333,Heavy (1995)
4686,0.3333,Hour of the Pig, The (1993)
506,0.3333,Cronos (1993)
6526,0.3333,Seventh Continent, The (Der siebente Kontinent) (1989)
2484,0.3333,Kagemusha (1980)
2483,0.3333,Matewan (1987)
4773,0.3333,Paper Moon (1973)
4086,0.3333,The Big Sleep (1978)
2549,0.3333,Room at the Top (1959)
497,0.3333,Trial by Jury (1994)
8449,0.3333,Philomena (2013)
493,0.3333,Threesome (1994)
873,0.3333,Candidate, The (1972)
671,0.3333,Adventures of Pinocchio, The (1996)
2910,0.3333,Endless Summer, The (1966)
4674,0.3333,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)
2472,0.3333,Irma la Douce (1963)
2971,0.3333,American Pimp (1999)
688,0.3333,Flirt (1995)
4060,0.3333,Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)
4059,0.3333,Joe Versus the Volcano (1990)
2460,0.3333,Longest Day, The (1962)
700,0.3333,Carpool (1996)
2450,0.3333,Experience Preferred... But Not Essential (1982)
2561,0.3333,Snow Falling on Cedars (1999)
632,0.3333,Maya Lin: A Strong Clear Vision (1994)
627,0.3333,Month by the Lake, A (1995)
2539,0.3333,Emperor and the Assassin, The (Jing ke ci qin wang) (1999)
4750,0.3333,Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)
2526,0.3333,U2: Rattle and Hum (1988)
542,0.3333,Bread and Chocolate (Pane e cioccolata) (1973)
541,0.3333,Loaded (1994)
551,0.3333,Carried Away (1996)
4138,0.3333,Lilo & Stitch (2002)
6486,0.3333,Mrs. Palfrey at the Claremont (2005)
4131,0.3333,Caveman (1981)
534,0.3333,Candyman: Farewell to the Flesh (1995)
574,0.3333,World of Apu, The (Apur Sansar) (1959)
6059,0.3333,Masculin Féminin (1966)
8529,0.3333,Journey, The (El viaje) (1992)
6499,0.3333,Half Nelson (2006)
582,0.3333,It's My Party (1996)
583,0.3333,Country Life (1994)
584,0.3333,Operation Dumbo Drop (1995)
4119,0.3333,Silent Running (1972)
6039,0.3333,Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die) (1972)
4114,0.3333,Gambler, The (1974)
4738,0.3333,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000)
4739,0.3333,Tokyo Story (Tôkyô monogatari) (1953)
6035,0.3333,Nobody Knows (Dare mo shiranai) (2004)
600,0.3333,Oliver & Company (1988)
8589,0.3333,Blended (2014)
4745,0.3333,Tremors (1990)
4746,0.3333,Pink Panther, The (1963)
2980,0.3333,One False Move (1992)
473,0.3333,Scout, The (1994)
2903,0.3333,Vagabond (Sans toit ni loi) (1985)
8288,0.3333,Croods, The (2013)
812,0.3333,Davy Crockett, King of the Wild Frontier (1955)
3996,0.3333,Mon oncle d'Amérique (1980)
814,0.3333,Love Bug, The (1969)
4638,0.3333,Two Mules for Sister Sara (1970)
820,0.3333,Shaggy Dog, The (1959)
822,0.3333,That Darn Cat! (1965)
8269,0.3333,Side Effects (2013)
828,0.3333,Three Caballeros, The (1945)
6417,0.3333,Chinoise, La (1967)
3988,0.3333,Gloria (1980)
6616,0.3333,Waitress (2007)
410,0.3333,Go Fish (1994)
409,0.3333,Getting Even with Dad (1994)
3825,0.3333,Guadalcanal Diary (1943)
405,0.3333,Fresh (1994)
4892,0.3333,Barbarian Invasions, The (Les invasions barbares) (2003)
3973,0.3333,Wild Strawberries (Smultronstället) (1957)
402,0.3333,For Love or Money (1993)
400,0.3333,Flesh and Bone (1993)
399,0.3333,With Honors (1994)
863,0.3333,Damsel in Distress, A (1937)
397,0.3333,Fearless (1993)
394,0.3333,Fatal Instinct (1993)
4220,0.3333,Lavender Hill Mob, The (1951)
392,0.3333,Endless Summer 2, The (1994)
2412,0.3333,Train of Life (Train de vie) (1998)
6425,0.3333,RV (2006)
722,0.3333,Funny Face (1957)
804,0.3333,Caught (1996)
468,0.3333,Romper Stomper (1992)
739,0.3333,Meet Me in St. Louis (1944)
4186,0.3333,Simone (S1m0ne) (2002)
462,0.3333,Renaissance Man (1994)
460,0.3333,Ref, The (1994)
459,0.3333,Radioland Murders (1994)
457,0.3333,Program, The (1993)
456,0.3333,Poetic Justice (1993)
4036,0.3333,Piano Teacher, The (La pianiste) (2001)
751,0.3333,Spellbound (1945)
6584,0.3333,Charlotte's Web (2006)
769,0.3333,East of Eden (1955)
4020,0.3333,Seems Like Old Times (1980)
4650,0.3333,Heaven Knows, Mr. Allison (1957)
2988,0.3333,Ace in the Hole (Big Carnival, The) (1951)
4018,0.3333,Taps (1981)
4017,0.3333,Tale of Springtime, A (Conte de Printemps) (1990)
437,0.3333,Malice (1993)
436,0.3333,Made in America (1993)
788,0.3333,Cat on a Hot Tin Roof (1958)
2579,0.3333,Snows of Kilimanjaro, The (1952)
2423,0.3333,Creepshow 2 (1987)
4007,0.3333,Promises (2001)
430,0.3333,King of the Hill (1993)
4643,0.3333,This Boy's Life (1993)
264,0.3333,Perez Family, The (1995)
544,0.3333,Flower of My Secret, The (La flor de mi secreto) (1995)
3815,0.3333,Black Knight (2001)
3535,0.3333,Bright Lights, Big City (1988)
2055,0.3333,Dangerous Beauty (1998)
6183,0.3333,Bad News Bears (2005)
118,0.3333,Jade (1995)
6988,0.3333,Futurama: The Beast with a Billion Backs (2008)
5362,0.3333,Ugetsu (Ugetsu monogatari) (1953)
3548,0.3333,Dirty Rotten Scoundrels (1988)
5366,0.3333,Maltese Falcon, The (a.k.a. Dangerous Female) (1931)
5711,0.3333,Carrie (1952)
2047,0.3333,Children of the Damned (1963)
7446,0.3333,Zach Galifianakis: Live at the Purple Onion (2006)
1623,0.3333,Seventh Heaven (Septième ciel, Le) (1997)
1626,0.3333,Out of the Past (1947)
2797,0.3333,Solaris (Solyaris) (1972)
7170,0.3333,Departures (Okuribito) (2008)
5352,0.3333,Educating Rita (1983)
5384,0.3333,Dolls (2002)
3528,0.3333,Bat*21 (1988)
1640,0.3333,Lady and the Tramp (1955)
5388,0.3333,Caine Mutiny, The (1954)
5389,0.3333,Black Narcissus (1947)
3526,0.3333,Ariel (1988)
3525,0.3333,Appointment with Death (1988)
4476,0.3333,Sunless (Sans Soleil) (1983)
6285,0.3333,Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)
5398,0.3333,Time of the Wolf, The (Le temps du loup) (2003)
7014,0.3333,Vicky Cristina Barcelona (2008)
3261,0.3333,Two Ninas (1999)
88,0.3333,In the Bleak Midwinter (1995)
2061,0.3333,Walk on the Moon, A (1999)
5347,0.3333,Dolce Vita, La (1960)
3505,0.3333,Game of Death (1978)
1526,0.3333,Klute (1971)
156,0.3333,Lord of Illusions (1995)
3617,0.3333,How to Get Ahead in Advertising (1989)
153,0.3333,Jury Duty (1995)
4514,0.3333,Irreversible (Irréversible) (2002)
7586,0.3333,Batman: Under the Red Hood (2010)
5757,0.3333,Swedish Love Story, A (Kärlekshistoria, En) (1970)
1492,0.3333,Grand Hotel (1932)
4511,0.3333,Ten (2002)
1493,0.3333,Mutiny on the Bounty (1935)
1929,0.3333,Extremities (1986)
3611,0.3333,Erik the Viking (1989)
7571,0.3333,South Park: Imaginationland (2008)
5301,0.3333,Monterey Pop (1968)
1537,0.3333,Friday the 13th Part 2 (1981)
125,0.3333,Amazing Panda Adventure, The (1995)
261,0.3333,Poison Ivy II (1996)
138,0.3333,Clockers (1995)
3592,0.3333,Without a Clue (1988)
1555,0.3333,Child's Play 3 (1991)
1557,0.3333,Poltergeist II: The Other Side (1986)
3576,0.3333,Salome's Last Dance (1988)
3574,0.3333,Man from Snowy River, The (1982)
2691,0.3333,Searchers, The (1956)
3227,0.3333,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999)
3570,0.3333,Red Heat (1988)
1570,0.3333,This World, Then the Fireworks (1997)
6973,0.3333,You Don't Mess with the Zohan (2008)
1586,0.3333,Rapture, The (1991)
1666,0.3333,Swing Kids (1993)
7025,0.3333,In the City of Sylvia (En la ciudad de Sylvia) (2007)
158,0.3333,Mad Love (1995)
1823,0.3333,Love Is the Devil (1998)
1773,0.3333,Working Girl (1988)
1969,0.3333,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994)
3438,0.3333,Von Ryan's Express (1965)
3437,0.3333,Twelve O'Clock High (1949)
1968,0.3333,Leatherface: Texas Chainsaw Massacre III (1990)
3435,0.3333,Yi Yi (2000)
1793,0.3333,Mortal Thoughts (1991)
5557,0.3333,Bill Cosby, Himself (1983)
3422,0.3333,Himalaya (Himalaya - l'enfance d'un chef) (1999)
7248,0.3333,Clique, The (2008)
1955,0.3333,Varsity Blues (1999)
7239,0.3333,Summer Hours (Heure d'été, L') (2008)
3415,0.3333,Bread and Roses (2000)
4397,0.3333,Antwone Fisher (2002)
1767,0.3333,Seven Beauties (Pasqualino Settebellezze) (1976)
5523,0.3333,Gun Crazy (a.k.a. Deadly Is the Female) (1949)
3325,0.3333,Avalon (1990)
1829,0.3333,Children of a Lesser God (1986)
5526,0.3333,Prime of Miss Jean Brodie, The (1969)
3328,0.3333,Of Mice and Men (1939)
3329,0.3333,Pixote (1981)
1840,0.3333,Orgazmo (1997)
3402,0.3333,World According to Garp, The (1982)
7208,0.3333,Nana (2005)
3400,0.3333,Triumph of the Will (Triumph des Willens) (1934)
1940,0.3333,Patch Adams (1998)
3395,0.3333,Under the Sand (2000)
5542,0.3333,Funny Thing Happened on the Way to the Forum, A (1966)
5641,0.3333,House of Flying Daggers (Shi mian mai fu) (2004)
1766,0.3333,Without Limits (1998)
3502,0.3333,Suspiria (1977)
67,0.3333,Kicking and Screaming (1995)
2717,0.3333,Night to Remember, A (1958)
3501,0.3333,Written on the Wind (1956)
1689,0.3333,Autumn Sonata (Höstsonaten) (1978)
1693,0.3333,Doctor Dolittle (1967)
3495,0.3333,Cries and Whispers (Viskningar och rop) (1972)
5428,0.3333,Samsara (2001)
74,0.3333,White Balloon, The (Badkonake sefid) (1995)
3279,0.3333,Empire of the Sun (1987)
3486,0.3333,Man Who Shot Liberty Valance, The (1962)
3480,0.3333,Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)
3285,0.3333,Gardens of Stone (1987)
7336,0.3333,Still Walking (Aruitemo aruitemo) (2008)
3289,0.3333,Hope and Glory (1987)
5452,0.3333,Day at the Races, A (1937)
1878,0.3333,King Kong Lives (1986)
3471,0.3333,Kiss of the Dragon (2001)
6210,0.3333,Hidden (a.k.a. Cache) (Caché) (2005)
7317,0.3333,White Ribbon, The (Das weiße Band) (2009)
1986,0.3333,Still Crazy (1998)
2736,0.3333,Death Wish (1974)
1753,0.3333,Suspicion (1941)
5472,0.3333,All of Me (1984)
2739,0.3333,Death Wish 5: The Face of Death (1994)
3451,0.3333,Youngblood (1986)
3449,0.3333,Uncommon Valor (1983)
3448,0.3333,Shag (1989)
3307,0.3333,In the Mood For Love (Fa yeung nin wa) (2000)
51,0.3333,Big Green, The (1995)
5288,0.3333,Winter Light (Nattvardsgästerna) (1963)
3612,0.3333,Experts, The (1989)
6929,0.3333,Forgetting Sarah Marshall (2008)
229,0.3333,Just Cause (1995)
227,0.3333,Jerky Boys, The (1995)
5591,0.3333,Hardcore (1979)
226,0.3333,Jefferson in Paris (1995)
2217,0.3333,Yards, The (2000)
2216,0.3333,Illuminata (1998)
223,0.3333,Hunted, The (1995)
222,0.3333,Heavyweights (Heavy Weights) (1995)
7779,0.3333,Win Win (2011)
2833,0.3333,Prick Up Your Ears (1987)
3744,0.3333,Sidewalks of New York (2001)
3138,0.3333,Fantastic Voyage (1966)
3737,0.3333,Into the Arms of Strangers: Stories of the Kindertransport (2000)
215,0.3333,Gordy (1995)
3736,0.3333,Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)
213,0.3333,Fluke (1995)
3353,0.3333,Death on the Nile (1978)
3140,0.3333,Bank Dick, The (1940)
210,0.3333,Far From Home: The Adventures of Yellow Dog (1995)
160,0.3333,Mighty Morphin Power Rangers: The Movie (1995)
3145,0.3333,Phantom of the Opera (1943)
2197,0.3333,Mission, The (1986)
206,0.3333,Exit to Eden (1994)
2187,0.3333,Barry Lyndon (1975)
6850,0.3333,Bucket List, The (2007)
3158,0.3333,Tigerland (2000)
201,0.3333,Death and the Maiden (1994)
3160,0.3333,Contender, The (2000)
3751,0.3333,Grass Is Greener, The (1960)
231,0.3333,Kiss of Death (1995)
3688,0.3333,Cage aux Folles, La (1978)
7792,0.3333,Louis C.K.: Chewed Up (2008)
2262,0.3333,On the Ropes (1999)
259,0.3333,Only You (1994)
6766,0.3333,King of Kong, The (2007)
257,0.3333,Nina Takes a Lover (1994)
256,0.3333,Beyond Bedlam (1993)
5085,0.3333,Dreamers, The (2003)
6770,0.3333,Shoot 'Em Up (2007)
6355,0.3333,World's Fastest Indian, The (2005)
3797,0.3333,Waking Life (2001)
1230,0.3333,Twin Town (1997)
250,0.3333,Miami Rhapsody (1995)
2648,0.3333,Black Tar Heroin: The Dark End of the Street (2000)
3109,0.3333,Anatomy (Anatomie) (2000)
247,0.3333,Mixed Nuts (1994)
6149,0.3333,Cinderella Man (2005)
1244,0.3333,Dream With the Fishes (1997)
5112,0.3333,Persona (1966)
243,0.3333,Losing Isaiah (1995)
242,0.3333,Love Affair (1994)
1249,0.3333,When the Cat's Away (Chacun cherche son chat) (1996)
3781,0.3333,Dogs of War, The (1980)
3779,0.3333,Cruising (1980)
3759,0.3333,Shop on Main Street, The (Obchod na korze) (1965)
5137,0.3333,Walking Tall (2004)
7796,0.3333,Water for Elephants (2011)
2652,0.3333,Flamingo Kid, The (1984)
3756,0.3333,Operation Petticoat (1959)
7695,0.3333,Barney's Version (2010)
7118,0.3333,I've Loved You So Long (Il y a longtemps que je t'aime) (2008)
3197,0.3333,Quills (2000)
1469,0.3333,Dream for an Insomniac (1996)
5562,0.3333,Vanity Fair (2004)
1467,0.3333,Children of Heaven, The (Bacheha-Ye Aseman) (1997)
3659,0.3333,Shirley Valentine (1989)
168,0.3333,Safe (1995)
2136,0.3333,Pork Chop Hill (1959)
6912,0.3333,Heima (2007)
2140,0.3333,Eternity and a Day (Mia aoniotita kai mia mera) (1998)
2670,0.3333,For All Mankind (1989)
5245,0.3333,Virgin Spring, The (Jungfrukällan) (1960)
7646,0.3333,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969)
3642,0.3333,America's Sweethearts (2001)
5772,0.3333,Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)
6897,0.3333,Other Boleyn Girl, The (2008)
7131,0.3333,Revolutionary Road (2008)
3191,0.3333,Bounce (2000)
2674,0.3333,Birdy (1984)
1431,0.3333,Borrowers, The (1997)
177,0.3333,Three Wishes (1995)
172,0.3333,Something to Talk About (1995)
1436,0.3333,Mr. Nice Guy (Yat goh ho yan) (1997)
5249,0.3333,Another Thin Man (1939)
5282,0.3333,Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)
5231,0.3333,Genghis Blues (1999)
5565,0.3333,Alice Doesn't Live Here Anymore (1974)
3350,0.3333,Unmade Beds (1997)
5790,0.3333,Turning Point, The (1977)
4516,0.3333,Nowhere in Africa (Nirgendwo in Afrika) (2001)
194,0.3333,Castle Freak (1995)
193,0.3333,Cure, The (1995)
162,0.3333,Nadja (1994)
7666,0.3333,Certified Copy (Copie conforme) (2010)
1477,0.3333,Picnic at Hanging Rock (1975)
3187,0.3333,You Can Count on Me (2000)
1413,0.3333,Storefront Hitchcock (1997)
1414,0.3333,Object of My Affection, The (1998)
2144,0.3333,Desert Blue (1998)
48,0.1067,Usual Suspects, The (1995)
266,0.0833,Pulp Fiction (1994)
2374,0.0833,Fight Club (1999)
284,0.08,Shawshank Redemption, The (1994)
321,0.0767,Forrest Gump (1994)
977,0.07,Godfather: Part II, The (1974)
2062,0.07,Matrix, The (1999)
984,0.06,Raging Bull (1980)
981,0.0567,Amadeus (1984)
954,0.0567,Princess Bride, The (1987)
232,0.0567,Star Wars: Episode IV - A New Hope (1977)
642,0.0567,Trainspotting (1996)
2982,0.0567,Conversation, The (1974)
1020,0.0533,Unforgiven (1992)
966,0.0533,Star Wars: Episode VI - Return of the Jedi (1983)
994,0.0533,Terminator, The (1984)
196,0.0533,Clerks (1994)
866,0.05,Willy Wonka & the Chocolate Factory (1971)
888,0.05,E.T. the Extra-Terrestrial (1982)
3367,0.05,Memento (2000)
3871,0.05,Lord of the Rings: The Fellowship of the Ring, The (2001)
953,0.05,Star Wars: Episode V - The Empire Strikes Back (1980)
100,0.05,Braveheart (1995)
129,0.05,Apollo 13 (1995)
725,0.0467,Rear Window (1954)
535,0.0467,Fargo (1996)
525,0.0467,Silence of the Lambs, The (1991)
4395,0.0467,Lord of the Rings: The Two Towers, The (2002)
485,0.0467,Blade Runner (1982)
695,0.0467,Godfather, The (1972)
472,0.0467,Schindler's List (1993)
328,0.0433,Lion King, The (1994)
745,0.0433,2001: A Space Odyssey (1968)
733,0.0433,Casablanca (1942)
731,0.0433,Some Like It Hot (1959)
427,0.0433,Jurassic Park (1993)
729,0.0433,North by Northwest (1959)
2288,0.0433,American Beauty (1999)
720,0.0433,Singin' in the Rain (1952)
964,0.0433,Apocalypse Now (1979)
5026,0.0433,Lord of the Rings: The Return of the King, The (2003)
743,0.0433,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
951,0.04,One Flew Over the Cuckoo's Nest (1975)
24,0.04,Leaving Las Vegas (1995)
2212,0.04,Sixth Sense, The (1999)
626,0.04,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
998,0.04,Manhattan (1979)
1288,0.04,L.A. Confidential (1997)
2478,0.04,All About My Mother (Todo sobre mi madre) (1999)
3856,0.04,Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)
1013,0.04,Stand by Me (1986)
858,0.0367,Swingers (1996)
1794,0.0367,Few Good Men, A (1992)
656,0.0367,Lone Star (1996)
785,0.0367,Night of the Living Dead (1968)
786,0.0367,African Queen, The (1951)
912,0.0367,Monty Python and the Holy Grail (1975)
955,0.0367,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
957,0.0367,Aliens (1986)
970,0.0367,Alien (1979)
1030,0.0367,Cool Hand Luke (1967)
1052,0.0367,Killing Fields, The (1984)
1114,0.0367,Star Trek II: The Wrath of Khan (1982)
0,0.0367,Toy Story (1995)
1906,0.0367,Shakespeare in Love (1998)
45,0.0367,Seven (a.k.a. Se7en) (1995)
960,0.0333,12 Angry Men (1957)
2340,0.0333,Ferris Bueller's Day Off (1986)
724,0.0333,Vertigo (1958)
1641,0.0333,Little Mermaid, The (1989)
523,0.0333,Dances with Wolves (1990)
2398,0.0333,Who Framed Roger Rabbit? (1988)
868,0.0333,Sleeper (1973)
938,0.0333,Grifters, The (1990)
969,0.0333,Goodfellas (1990)
1001,0.0333,Graduate, The (1967)
1006,0.0333,Chinatown (1974)
322,0.0333,Four Weddings and a Funeral (1994)
2752,0.0333,Good Morning, Vietnam (1987)
1057,0.03,Butch Cassidy and the Sundance Kid (1969)
444,0.03,Much Ado About Nothing (1993)
2235,0.03,Airplane! (1980)
422,0.03,In the Line of Fire (1993)
122,0.03,Birdcage, The (1996)
218,0.03,Hoop Dreams (1994)
1690,0.03,Who's Afraid of Virginia Woolf? (1966)
744,0.03,Citizen Kane (1941)
1132,0.03,Raising Arizona (1987)
561,0.03,Mission: Impossible (1996)
880,0.03,Reservoir Dogs (1992)
1352,0.03,Good Will Hunting (1997)
1476,0.03,Out of Sight (1998)
956,0.03,Brazil (1985)
622,0.03,Wallace & Gromit: A Close Shave (1995)
58,0.03,Mr. Holland's Opus (1995)
258,0.03,Natural Born Killers (1994)
3419,0.03,Shrek (2001)
1000,0.03,Dead Poets Society (1989)
1813,0.03,Edward Scissorhands (1990)
1024,0.03,Back to the Future (1985)
1021,0.03,Manchurian Candidate, The (1962)
1012,0.03,Shining, The (1980)
2334,0.03,Boys Don't Cry (1999)
1004,0.03,Bridge on the River Kwai, The (1957)
975,0.03,Psycho (1960)
522,0.03,Terminator 2: Judgment Day (1991)
996,0.03,Glory (1989)
3420,0.03,Moulin Rouge (2001)
2772,0.03,Close Encounters of the Third Kind (1977)
985,0.03,Annie Hall (1977)
719,0.0267,Philadelphia Story, The (1940)
2004,0.0267,Office Space (1999)
1224,0.0267,Fifth Element, The (1997)
37,0.0267,Clueless (1995)
31,0.0267,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2552,0.0267,Galaxy Quest (1999)
389,0.0267,Dave (1993)
775,0.0267,Bringing Up Baby (1938)
2407,0.0267,Being John Malkovich (1999)
1590,0.0267,Saving Private Ryan (1998)
294,0.0267,Star Trek: Generations (1994)
141,0.0267,Crumb (1994)
