movie_row_index,probability,movie_title
2679,0.3333,Raisin in the Sun, A (1961)
9049,0.3333,Zoolander 2 (2016)
6055,0.3333,Kung Fu Hustle (Gong fu) (2004)
2770,0.3333,Inherit the Wind (1960)
5996,0.3333,In Good Company (2004)
2769,0.3333,Hustler, The (1961)
6119,0.3333,Trip to the Moon, A (Voyage dans la lune, Le) (1902)
2811,0.3333,Force 10 from Navarone (1978)
6713,0.3333,Cashback (2006)
6047,0.3333,Bride & Prejudice (2004)
8904,0.3333,Kung Fury (2015)
6322,0.3333,Fun with Dick and Jane (2005)
6772,0.3333,Atonement (2007)
2193,0.3333,Brighton Beach Memoirs (1986)
4557,0.3333,Phone Booth (2002)
6768,0.3333,Planet Terror (2007)
6441,0.3333,Click (2006)
2837,0.3333,Marathon Man (1976)
6446,0.3333,Clerks II (2006)
4258,0.3333,White Oleander (2002)
6796,0.3333,Michael Clayton (2007)
2186,0.3333,Lolita (1962)
2832,0.3333,What Ever Happened to Baby Jane? (1962)
2489,0.3333,Shop Around the Corner, The (1940)
6820,0.3333,No Country for Old Men (2007)
6802,0.3333,Irina Palm (2007)
2175,0.3333,Drop Dead Gorgeous (1999)
9079,0.3333,Ice Age: The Great Egg-Scapade (2016)
6737,0.3333,Across the Universe (2007)
6813,0.3333,Elite Squad (Tropa de Elite) (2007)
4567,0.3333,Holes (2003)
6729,0.3333,Death at a Funeral (2007)
2653,0.3333,Dog's Life, A (1918)
2252,0.3333,Universal Soldier (1992)
182,0.3333,Unzipped (1995)
4415,0.3333,Asoka (Ashoka the Great) (2001)
2820,0.3333,Postman Always Rings Twice, The (1981)
2254,0.3333,Perfect Blue (1997)
4358,0.3333,Quiet American, The (2002)
6781,0.3333,Eastern Promises (2007)
2768,0.3333,Hud (1963)
8995,0.3333,War Room (2015)
6549,0.3333,Little Children (2006)
6552,0.3333,Last King of Scotland, The (2006)
6616,0.3333,Waitress (2007)
6905,0.3333,Counterfeiters, The (Die Fälscher) (2007)
6223,0.3333,Family Guy Presents Stewie Griffin: The Untold Story (2005)
2357,0.3333,Man Facing Southeast (1986)
4339,0.3333,My Mother's Castle (Château de ma mère, Le) (1990)
6561,0.3333,13 Tzameti (2005)
2708,0.3333,Nadine (1987)
6386,0.3333,Find Me Guilty (2006)
5958,0.3333,Interpreter, The (2005)
2359,0.3333,Gilda (1946)
2736,0.3333,Death Wish (1974)
6617,0.3333,Secret, The (2006)
6565,0.3333,Perfume: The Story of a Murderer (2006)
2717,0.3333,Night to Remember, A (1958)
6601,0.3333,Letters from Iwo Jima (2006)
2365,0.3333,Help! (1965)
6596,0.3333,History Boys, The (2006)
2722,0.3333,Love Is a Many-Splendored Thing (1955)
2377,0.3333,Julien Donkey-Boy (1999)
2556,0.3333,Angela's Ashes (1999)
6929,0.3333,Forgetting Sarah Marshall (2008)
6355,0.3333,World's Fastest Indian, The (2005)
6586,0.3333,Rocky Balboa (2006)
2580,0.3333,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993)
6547,0.3333,Elementary Particles, The (Elementarteilchen) (2006)
6557,0.3333,Flags of Our Fathers (2006)
6248,0.3333,Kiss Kiss Bang Bang (2005)
6652,0.3333,Zodiac (2007)
2690,0.3333,Asphalt Jungle, The (1950)
6890,0.3333,Jumper (2008)
2341,0.3333,Year of Living Dangerously, The (1982)
2346,0.3333,Drunken Master (Jui kuen) (1978)
4308,0.3333,Professional, The (Le professionnel) (1981)
2331,0.3333,Sanjuro (Tsubaki Sanjûrô) (1962)
2428,0.3333,General, The (1926)
2749,0.3333,Eyes of Laura Mars (1978)
2426,0.3333,Falling Down (1993)
264,0.3333,Perez Family, The (1995)
6236,0.3333,Corpse Bride (2005)
8966,0.3333,The Intern (2015)
6252,0.3333,In Her Shoes (2005)
6388,0.3333,Tsotsi (2005)
284,0.0833,Shawshank Redemption, The (1994)
232,0.0767,Star Wars: Episode IV - A New Hope (1977)
2374,0.0767,Fight Club (1999)
2062,0.0767,Matrix, The (1999)
266,0.07,Pulp Fiction (1994)
3367,0.07,Memento (2000)
626,0.0667,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
321,0.0633,Forrest Gump (1994)
48,0.0633,Usual Suspects, The (1995)
729,0.06,North by Northwest (1959)
955,0.06,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
3871,0.0533,Lord of the Rings: The Fellowship of the Ring, The (2001)
966,0.0533,Star Wars: Episode VI - Return of the Jedi (1983)
1006,0.0533,Chinatown (1974)
724,0.05,Vertigo (1958)
31,0.05,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
951,0.05,One Flew Over the Cuckoo's Nest (1975)
2212,0.05,Sixth Sense, The (1999)
725,0.0467,Rear Window (1954)
866,0.0467,Willy Wonka & the Chocolate Factory (1971)
642,0.0433,Trainspotting (1996)
1013,0.0433,Stand by Me (1986)
1590,0.0433,Saving Private Ryan (1998)
731,0.04,Some Like It Hot (1959)
2407,0.04,Being John Malkovich (1999)
522,0.04,Terminator 2: Judgment Day (1991)
521,0.04,Aladdin (1992)
1288,0.04,L.A. Confidential (1997)
0,0.04,Toy Story (1995)
472,0.04,Schindler's List (1993)
720,0.0367,Singin' in the Rain (1952)
32,0.0367,Babe (1995)
24,0.0367,Leaving Las Vegas (1995)
994,0.0367,Terminator, The (1984)
2235,0.0333,Airplane! (1980)
45,0.0333,Seven (a.k.a. Se7en) (1995)
746,0.0333,All About Eve (1950)
196,0.0333,Clerks (1994)
100,0.0333,Braveheart (1995)
970,0.0333,Alien (1979)
998,0.0333,Manhattan (1979)
953,0.0333,Star Wars: Episode V - The Empire Strikes Back (1980)
2982,0.0333,Conversation, The (1974)
984,0.0333,Raging Bull (1980)
1024,0.0333,Back to the Future (1985)
328,0.0333,Lion King, The (1994)
1476,0.0333,Out of Sight (1998)
2340,0.03,Ferris Bueller's Day Off (1986)
745,0.03,2001: A Space Odyssey (1968)
880,0.03,Reservoir Dogs (1992)
1001,0.03,Graduate, The (1967)
525,0.03,Silence of the Lambs, The (1991)
1352,0.03,Good Will Hunting (1997)
954,0.03,Princess Bride, The (1987)
129,0.0267,Apollo 13 (1995)
868,0.0267,Sleeper (1973)
938,0.0267,Grifters, The (1990)
218,0.0267,Hoop Dreams (1994)
2288,0.0267,American Beauty (1999)
981,0.0267,Amadeus (1984)
962,0.0267,Clockwork Orange, A (1971)
1281,0.0267,Hunt for Red October, The (1990)
322,0.0267,Four Weddings and a Funeral (1994)
656,0.0267,Lone Star (1996)
5026,0.0233,Lord of the Rings: The Return of the King, The (2003)
786,0.0233,African Queen, The (1951)
785,0.0233,Night of the Living Dead (1968)
2772,0.0233,Close Encounters of the Third Kind (1977)
1131,0.0233,Jerry Maguire (1996)
744,0.0233,Citizen Kane (1941)
2689,0.0233,American Graffiti (1973)
1253,0.0233,Men in Black (a.k.a. MIB) (1997)
1257,0.0233,Contact (1997)
294,0.0233,Star Trek: Generations (1994)
1052,0.0233,Killing Fields, The (1984)
2154,0.0233,Run Lola Run (Lola rennt) (1998)
444,0.0233,Much Ado About Nothing (1993)
1045,0.0233,Indiana Jones and the Last Crusade (1989)
1021,0.0233,Manchurian Candidate, The (1962)
422,0.02,In the Line of Fire (1993)
10,0.02,American President, The (1995)
2925,0.02,Blazing Saddles (1974)
3419,0.02,Shrek (2001)
2506,0.02,Toy Story 2 (1999)
839,0.02,Sound of Music, The (1965)
734,0.02,Maltese Falcon, The (1941)
1393,0.02,As Good as It Gets (1997)
2478,0.02,All About My Mother (Todo sobre mi madre) (1999)
644,0.02,Independence Day (a.k.a. ID4) (1996)
1794,0.02,Few Good Men, A (1992)
989,0.02,Sting, The (1973)
2725,0.02,Thelma & Louise (1991)
617,0.02,Twister (1996)
1057,0.02,Butch Cassidy and the Sundance Kid (1969)
743,0.02,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
1132,0.02,Raising Arizona (1987)
960,0.02,12 Angry Men (1957)
741,0.0167,Gone with the Wind (1939)
1906,0.0167,Shakespeare in Love (1998)
341,0.0167,Speed (1994)
1530,0.0167,Breakfast Club, The (1985)
2138,0.0167,Notting Hill (1999)
733,0.0167,Casablanca (1942)
523,0.0167,Dances with Wolves (1990)
344,0.0167,True Lies (1994)
888,0.0167,E.T. the Extra-Terrestrial (1982)
832,0.0167,Mary Poppins (1964)
527,0.0167,Beauty and the Beast (1991)
37,0.0167,Clueless (1995)
263,0.0167,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
302,0.0167,What's Eating Gilbert Grape (1993)
58,0.0167,Mr. Holland's Opus (1995)
219,0.0167,Heavenly Creatures (1994)
1209,0.0167,Grosse Pointe Blank (1997)
1843,0.0167,American History X (1998)
461,0.0167,Remains of the Day, The (1993)
1359,0.0167,Titanic (1997)
1047,0.0167,Gandhi (1982)
3199,0.0167,Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)
7575,0.0167,Inception (2010)
1012,0.0167,Shining, The (1980)
840,0.0167,Die Hard (1988)
5,0.0167,Heat (1995)
2248,0.0167,Christmas Story, A (1983)
4432,0.0167,City of God (Cidade de Deus) (2002)
34,0.0167,Dead Man Walking (1995)
1042,0.0167,This Is Spinal Tap (1984)
1905,0.0167,Rushmore (1998)
2334,0.0167,Boys Don't Cry (1999)
237,0.0167,Like Water for Chocolate (Como agua para chocolate) (1992)
3213,0.0167,Snatch (2000)
1030,0.0167,Cool Hand Luke (1967)
2687,0.0133,Bull Durham (1988)
1028,0.0133,Akira (1988)
958,0.0133,Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)
2004,0.0133,Office Space (1999)
963,0.0133,To Kill a Mockingbird (1962)
2398,0.0133,Who Framed Roger Rabbit? (1988)
988,0.0133,Boot, Das (Boat, The) (1981)
615,0.0133,Rock, The (1996)
931,0.0133,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
140,0.0133,Crimson Tide (1995)
561,0.0133,Mission: Impossible (1996)
2552,0.0133,Galaxy Quest (1999)
1523,0.0133,Rain Man (1988)
122,0.0133,Birdcage, The (1996)
912,0.0133,Monty Python and the Holy Grail (1975)
976,0.0133,Blues Brothers, The (1980)
258,0.0133,Natural Born Killers (1994)
141,0.0133,Crumb (1994)
1973,0.0133,Name of the Rose, The (Name der Rose, Der) (1986)
550,0.0133,Primal Fear (1996)
1098,0.0133,Breaking the Waves (1996)
1744,0.0133,Untouchables, The (1987)
1834,0.0133,Happiness (1998)
1690,0.0133,Who's Afraid of Virginia Woolf? (1966)
1060,0.0133,When Harry Met Sally... (1989)
2173,0.0133,Ghostbusters (a.k.a. Ghost Busters) (1984)
870,0.0133,Fish Called Wanda, A (1988)
1004,0.0133,Bridge on the River Kwai, The (1957)
1101,0.0133,Shine (1996)
773,0.0133,It's a Wonderful Life (1946)
423,0.0133,In the Name of the Father (1993)
770,0.0133,Thin Man, The (1934)
2082,0.0133,Election (1999)
2195,0.0133,Color Purple, The (1985)
2780,0.0133,High Fidelity (2000)
996,0.0133,Glory (1989)
1581,0.0133,Seven Samurai (Shichinin no samurai) (1954)
1032,0.0133,Young Frankenstein (1974)
1582,0.0133,Dangerous Liaisons (1988)
1125,0.01,Jaws (1975)
1038,0.01,Big Sleep, The (1946)
389,0.01,Dave (1993)
916,0.01,Wallace & Gromit: The Wrong Trousers (1993)
4855,0.01,Kill Bill: Vol. 1 (2003)
957,0.01,Aliens (1986)
2169,0.01,Eyes Wide Shut (1999)
1019,0.01,Groundhog Day (1993)
447,0.01,Mrs. Doubtfire (1993)
1092,0.01,Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)
406,0.01,Fugitive, The (1993)
419,0.01,Hudsucker Proxy, The (1994)
135,0.01,Blue in the Face (1995)
2860,0.01,Gladiator (2000)
934,0.01,Delicatessen (1991)
969,0.01,Goodfellas (1990)
310,0.01,Adventures of Priscilla, Queen of the Desert, The (1994)
1025,0.01,Fried Green Tomatoes (1991)
968,0.01,Third Man, The (1949)
1810,0.01,Thing, The (1982)
1055,0.01,Field of Dreams (1989)
961,0.01,Lawrence of Arabia (1962)
2531,0.01,Green Mile, The (1999)
3862,0.01,Royal Tenenbaums, The (2001)
1702,0.01,Sixteen Candles (1984)
1023,0.01,Arsenic and Old Lace (1944)
833,0.01,Dumbo (1941)
4693,0.01,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
307,0.01,Muriel's Wedding (1994)
858,0.01,Swingers (1996)
529,0.01,Pretty Woman (1990)
427,0.01,Jurassic Park (1993)
16,0.01,Sense and Sensibility (1995)
238,0.01,Legends of the Fall (1994)
885,0.01,Crying Game, The (1992)
520,0.01,Ghost (1990)
2366,0.01,Goldfinger (1964)
304,0.01,While You Were Sleeping (1995)
1224,0.01,Fifth Element, The (1997)
516,0.01,Celluloid Closet, The (1995)
454,0.01,Philadelphia (1993)
337,0.01,Red Rock West (1992)
1518,0.01,Ordinary People (1980)
314,0.01,Clear and Present Danger (1994)
2752,0.01,Good Morning, Vietnam (1987)
455,0.01,Piano, The (1993)
1641,0.01,Little Mermaid, The (1989)
9,0.01,GoldenEye (1995)
719,0.01,Philadelphia Story, The (1940)
1016,0.01,Great Escape, The (1963)
1100,0.01,Star Trek: First Contact (1996)
1516,0.01,Rocky (1976)
956,0.0067,Brazil (1985)
1336,0.0067,Truman Show, The (1998)
2383,0.0067,All That Jazz (1979)
941,0.0067,English Patient, The (1996)
844,0.0067,That Thing You Do! (1996)
952,0.0067,Cheech and Chong's Up in Smoke (1978)
1,0.0067,Jumanji (1995)
675,0.0067,Ransom (1996)
2436,0.0067,Spaceballs (1987)
1294,0.0067,Game, The (1997)
1102,0.0067,Sling Blade (1996)
1115,0.0067,Star Trek III: The Search for Spock (1984)
2469,0.0067,Moonstruck (1987)
887,0.0067,Sophie's Choice (1982)
1036,0.0067,Fantasia (1940)
5152,0.0067,Kill Bill: Vol. 2 (2004)
775,0.0067,Bringing Up Baby (1938)
